Incident Reference,source_row_used,earliest_source_row,time_used,earliest_recorded_start,lag_hours,hour_diff,date_diff,gust_0h_used,gust_0h_earliest,gust_0h_delta,precipitation_24h_sum_used,precipitation_24h_sum_earliest,precipitation_24h_sum_delta,temperature_0h_used,temperature_0h_earliest,temperature_0h_delta,pressure_msl_0h_used,pressure_msl_0h_earliest,pressure_msl_0h_delta,earliest_weather_status,coordinate_diff,lad_diff,current_date,temporal_partition_change
FREP-376166-Z,125334,201194,2023-05-30 13:49:00+00:00,2023-05-30 09:49:00+00:00,4.0,True,False,10.399999618530272,10.899999618530272,-0.5,0.0,0.0,0.0,14.5,13.199999809265137,1.3000001907348633,1030.0,1030.5,-0.5,matched,False,False,2023-05-30,False
FREP-377111-Z,125354,125354,2023-06-05 12:59:00+00:00,2023-06-05 12:59:00+00:00,0.0,False,False,7.800000190734863,7.800000190734863,0.0,0.1000000014901161,0.1000000014901161,0.0,12.699999809265137,12.699999809265137,0.0,1026.0,1026.0,0.0,matched,False,False,2023-06-05,False
FREP-377804-Z,125416,125416,2023-06-09 07:14:00+00:00,2023-06-09 07:14:00+00:00,0.0,False,False,10.399999618530272,10.399999618530272,0.0,0.0,0.0,0.0,13.949999809265137,13.949999809265137,0.0,1016.7000122070312,1016.7000122070312,0.0,matched,False,False,2023-06-09,False
FREP-377843-Z,125420,125420,2023-06-09 10:19:00+00:00,2023-06-09 10:19:00+00:00,0.0,False,False,10.600000381469728,10.600000381469728,0.0,0.0,0.0,0.0,18.75,18.75,0.0,1015.4000244140624,1015.4000244140624,0.0,matched,False,False,2023-06-09,False
FREP-378064-Z,125445,125445,2023-06-10 17:40:00+00:00,2023-06-10 17:40:00+00:00,0.0,False,False,9.899999618530272,9.899999618530272,0.0,0.0,0.0,0.0,23.89999961853028,23.89999961853028,0.0,1014.0,1014.0,0.0,matched,False,False,2023-06-10,False
FREP-378506-Z,125457,125457,2023-06-12 15:21:00+00:00,2023-06-12 15:21:00+00:00,0.0,False,False,7.599999904632568,7.599999904632568,0.0,0.3000000119209289,0.3000000119209289,0.0,26.299999237060547,26.299999237060547,0.0,1013.5999755859376,1013.5999755859376,0.0,matched,False,False,2023-06-12,False
FREP-378735-Z,125503,125503,2023-06-14 04:12:00+00:00,2023-06-14 04:12:00+00:00,0.0,False,False,5.099999904632568,5.099999904632568,0.0,0.0,0.0,0.0,10.899999618530272,10.899999618530272,0.0,1017.5999755859376,1017.5999755859376,0.0,matched,False,False,2023-06-14,False
FREP-380189-Z,125578,125578,2023-06-20 13:25:00+00:00,2023-06-20 13:25:00+00:00,0.0,False,False,11.699999809265137,11.699999809265137,0.0,3.5999999046325684,3.5999999046325684,0.0,22.850000381469727,22.850000381469727,0.0,1006.2999877929688,1006.2999877929688,0.0,matched,False,False,2023-06-20,False
FREP-380098-Z,125580,125580,2023-06-20 10:44:00+00:00,2023-06-20 10:44:00+00:00,0.0,False,False,11.199999809265137,11.199999809265137,0.0,1.7999999523162842,1.7999999523162842,0.0,19.75,19.75,0.0,1007.4000244140624,1007.4000244140624,0.0,matched,False,False,2023-06-20,False
FREP-380677-Z,125597,201432,2023-06-22 16:24:00+00:00,2023-06-22 14:54:00+00:00,1.5,True,False,7.5,7.0,0.5,1.3000000715255735,1.5,-0.1999999284744265,24.0,24.850000381469727,-0.8500003814697266,1018.2999877929688,1017.9000244140624,0.3999633789063637,matched,False,False,2023-06-22,False
FREP-380023-Z,125609,125609,2023-06-20 09:08:00+00:00,2023-06-20 09:08:00+00:00,0.0,False,False,11.699999809265137,11.699999809265137,0.0,3.5,3.5,0.0,19.25,19.25,0.0,1006.5999755859376,1006.5999755859376,0.0,matched,False,False,2023-06-20,False
FREP-380070-Z,125611,181973,2023-06-20 14:31:00+00:00,2023-06-20 10:13:00+00:00,4.3,True,False,11.399999618530272,9.899999618530272,1.5,0.3000000119209289,0.6000000238418579,-0.300000011920929,21.51500129699707,19.065000534057617,2.450000762939453,1007.2000122070312,1008.2000122070312,-1.0,matched,False,False,2023-06-20,False
FREP-380211-Z,125617,133112,2023-06-20 16:54:00+00:00,2023-06-20 14:35:00+00:00,2.316666666666667,True,False,12.0,14.0,-2.0,2.400000095367432,2.799999952316284,-0.3999998569488521,24.39999961853028,23.299999237060547,1.1000003814697337,1005.5999755859376,1005.5999755859376,0.0,matched,False,False,2023-06-20,False
FREP-380495-Z,125620,125620,2023-06-21 17:59:00+00:00,2023-06-21 17:59:00+00:00,0.0,False,False,7.699999809265137,7.699999809265137,0.0,0.800000011920929,0.800000011920929,0.0,23.39999961853028,23.39999961853028,0.0,1017.2000122070312,1017.2000122070312,0.0,matched,False,False,2023-06-21,False
FREP-380909-Z,125629,125629,2023-07-02 13:30:00+00:00,2023-07-02 13:30:00+00:00,0.0,False,False,13.0,13.0,0.0,0.0,0.0,0.0,18.049999237060547,18.049999237060547,0.0,1011.0999755859376,1011.0999755859376,0.0,matched,False,False,2023-07-02,False
FREP-382185-Z,125697,201523,2023-06-29 05:52:00+00:00,2023-06-29 03:45:00+00:00,2.1166666666666667,True,False,8.399999618530273,7.900000095367432,0.4999995231628418,7.100000381469727,5.5,1.6000003814697266,14.149999618530272,15.199999809265137,-1.050000190734865,1015.5,1015.2000122070312,0.29998779296875,matched,False,False,2023-06-29,False
FREP-382084-Z,125702,125702,2023-06-29 07:15:00+00:00,2023-06-29 07:15:00+00:00,0.0,False,False,8.199999809265137,8.199999809265137,0.0,8.199999809265137,8.199999809265137,0.0,16.049999237060547,16.049999237060547,0.0,1014.5999755859376,1014.5999755859376,0.0,matched,False,False,2023-06-29,False
FREP-382866-Z,125727,125727,2023-07-04 12:37:00+00:00,2023-07-04 12:37:00+00:00,0.0,False,False,10.600000381469728,10.600000381469728,0.0,0.9000000357627869,0.9000000357627869,0.0,16.5,16.5,0.0,1010.9000244140624,1010.9000244140624,0.0,matched,False,False,2023-07-04,False
FREP-382072-Z,125734,125734,2023-06-29 06:36:00+00:00,2023-06-29 06:36:00+00:00,0.0,False,False,7.699999809265137,7.699999809265137,0.0,9.299999237060549,9.299999237060549,0.0,15.399999618530272,15.399999618530272,0.0,1015.4000244140624,1015.4000244140624,0.0,matched,False,False,2023-06-29,False
FREP-382805-Z,125761,125761,2023-07-03 09:38:00+00:00,2023-07-03 09:38:00+00:00,0.0,False,False,13.100000381469728,13.100000381469728,0.0,0.0,0.0,0.0,16.25,16.25,0.0,1008.2999877929688,1008.2999877929688,0.0,matched,False,False,2023-07-03,False
FREP-383311-Z,126869,126869,2023-07-04 20:49:00+00:00,2023-07-04 20:49:00+00:00,0.0,False,False,3.400000095367432,3.400000095367432,0.0,5.799999713897705,5.799999713897705,0.0,13.850000381469728,13.850000381469728,0.0,1006.5,1006.5,0.0,matched,False,False,2023-07-04,False
FREP-384518-Z,126914,126914,2023-07-11 08:46:00+00:00,2023-07-11 08:46:00+00:00,0.0,False,False,10.699999809265137,10.699999809265137,0.0,1.899999976158142,1.899999976158142,0.0,17.950000762939453,17.950000762939453,0.0,1010.4000244140624,1010.4000244140624,0.0,matched,False,False,2023-07-11,False
FREP-384536-Z,126943,126943,2023-07-16 09:00:00+00:00,2023-07-16 09:00:00+00:00,0.0,False,False,15.699999809265137,15.699999809265137,0.0,1.7999999523162842,1.7999999523162842,0.0,18.5,18.5,0.0,1009.5,1009.5,0.0,matched,False,False,2023-07-16,False
FREP-385392-Z,126978,126978,2023-07-14 18:14:00+00:00,2023-07-14 18:14:00+00:00,0.0,False,False,14.300000190734863,14.300000190734863,0.0,14.799999237060549,14.799999237060549,0.0,18.39999961853028,18.39999961853028,0.0,999.9000244140624,999.9000244140624,0.0,matched,False,False,2023-07-14,False
FREP-385626-Z,126985,126985,2023-07-15 17:03:00+00:00,2023-07-15 17:03:00+00:00,0.0,False,False,19.299999237060547,19.299999237060547,0.0,5.800000190734863,5.800000190734863,0.0,18.89999961853028,18.89999961853028,0.0,1000.5,1000.5,0.0,matched,False,False,2023-07-15,False
FREP-385649-Z,126986,126986,2023-07-15 17:00:00+00:00,2023-07-15 17:00:00+00:00,0.0,False,False,20.200000762939453,20.200000762939453,0.0,7.299999713897705,7.299999713897705,0.0,19.350000381469727,19.350000381469727,0.0,997.5,997.5,0.0,matched,False,False,2023-07-15,False
FREP-385667-Z,126988,126988,2023-07-16 13:00:00+00:00,2023-07-16 13:00:00+00:00,0.0,False,False,14.899999618530272,14.899999618530272,0.0,0.4000000059604645,0.4000000059604645,0.0,21.100000381469727,21.100000381469727,0.0,1009.0,1009.0,0.0,matched,False,False,2023-07-16,False
FREP-385705-Z,126991,126991,2023-07-15 17:03:00+00:00,2023-07-15 17:03:00+00:00,0.0,False,False,18.89999961853028,18.89999961853028,0.0,4.699999809265137,4.699999809265137,0.0,19.950000762939453,19.950000762939453,0.0,998.2999877929688,998.2999877929688,0.0,matched,False,False,2023-07-15,False
FREP-385453-Z,127002,127002,2023-07-14 23:17:00+00:00,2023-07-14 23:17:00+00:00,0.0,False,False,10.699999809265137,10.699999809265137,0.0,20.0,20.0,0.0,17.950000762939453,17.950000762939453,0.0,1000.5,1000.5,0.0,matched,False,False,2023-07-14,False
FREP-385195-Z,127003,127003,2023-07-13 20:20:00+00:00,2023-07-13 20:20:00+00:00,0.0,False,False,3.200000047683716,3.200000047683716,0.0,1.3000000715255735,1.3000000715255735,0.0,16.25,16.25,0.0,1015.2000122070312,1015.2000122070312,0.0,matched,False,False,2023-07-13,False
FREP-385598-Z,127017,127017,2023-07-15 15:32:00+00:00,2023-07-15 15:32:00+00:00,0.0,False,False,22.0,22.0,0.0,9.100000381469728,9.100000381469728,0.0,20.0,20.0,0.0,996.7999877929688,996.7999877929688,0.0,matched,False,False,2023-07-15,False
FREP-385817-Z,127029,127029,2023-07-16 14:00:00+00:00,2023-07-16 14:00:00+00:00,0.0,False,False,15.800000190734863,15.800000190734863,0.0,0.8999999761581421,0.8999999761581421,0.0,17.850000381469727,17.850000381469727,0.0,1010.4000244140624,1010.4000244140624,0.0,matched,False,False,2023-07-16,False
FREP-385834-Z,127030,127030,2023-07-16 15:52:00+00:00,2023-07-16 15:52:00+00:00,0.0,False,False,15.100000381469728,15.100000381469728,0.0,0.1000000014901161,0.1000000014901161,0.0,20.39999961853028,20.39999961853028,0.0,1010.7000122070312,1010.7000122070312,0.0,matched,False,False,2023-07-16,False
FREP-386179-Z,127034,127034,2023-07-19 17:02:00+00:00,2023-07-19 17:02:00+00:00,0.0,False,False,10.0,10.0,0.0,2.0,2.0,0.0,20.100000381469727,20.100000381469727,0.0,1014.2000122070312,1014.2000122070312,0.0,matched,False,False,2023-07-19,False
FREP-385832-Z,127060,127060,2023-07-16 15:38:00+00:00,2023-07-16 15:38:00+00:00,0.0,False,False,14.899999618530272,14.899999618530272,0.0,0.6000000238418579,0.6000000238418579,0.0,19.64999961853028,19.64999961853028,0.0,1009.7999877929688,1009.7999877929688,0.0,matched,False,False,2023-07-16,False
FREP-385934-Z,127064,127064,2023-07-15 19:23:00+00:00,2023-07-15 19:23:00+00:00,0.0,False,False,17.200000762939453,17.200000762939453,0.0,2.5999999046325684,2.5999999046325684,0.0,16.600000381469727,16.600000381469727,0.0,1001.2999877929688,1001.2999877929688,0.0,matched,False,False,2023-07-15,False
FREP-387514-Z,127116,127116,2023-07-26 15:37:00+00:00,2023-07-26 15:37:00+00:00,0.0,False,False,9.699999809265137,9.699999809265137,0.0,0.0,0.0,0.0,20.049999237060547,20.049999237060547,0.0,1010.5999755859376,1010.5999755859376,0.0,matched,False,False,2023-07-26,False
FREP-387243-Z,127120,127120,2023-07-05 07:41:00+00:00,2023-07-05 07:41:00+00:00,0.0,False,False,8.300000190734863,8.300000190734863,0.0,22.799999237060547,22.799999237060547,0.0,12.949999809265137,12.949999809265137,0.0,1009.2000122070312,1009.2000122070312,0.0,matched,False,False,2023-07-05,False
FREP-387599-Z,127148,127148,2023-07-27 01:44:00+00:00,2023-07-27 01:44:00+00:00,0.0,False,False,9.100000381469728,9.100000381469728,0.0,9.40000057220459,9.40000057220459,0.0,15.699999809265137,15.699999809265137,0.0,1002.7000122070312,1002.7000122070312,0.0,matched,False,False,2023-07-27,False
FREP-387614-Z,127149,127149,2023-07-27 06:44:00+00:00,2023-07-27 06:44:00+00:00,0.0,False,False,7.5,7.5,0.0,10.799999237060549,10.799999237060549,0.0,16.350000381469727,16.350000381469727,0.0,1000.7000122070312,1000.7000122070312,0.0,matched,False,False,2023-07-27,False
FREP-388827-Z,127178,127178,2023-08-01 15:17:00+00:00,2023-08-01 15:17:00+00:00,0.0,False,False,10.5,10.5,0.0,0.0,0.0,0.0,20.549999237060547,20.549999237060547,0.0,1001.5999755859376,1001.5999755859376,0.0,matched,False,False,2023-08-01,False
FREP-389883-Z,127214,127214,2023-08-05 20:35:00+00:00,2023-08-05 20:35:00+00:00,0.0,False,False,8.699999809265137,8.699999809265137,0.0,7.100000381469727,7.100000381469727,0.0,13.100000381469728,13.100000381469728,0.0,1007.0,1007.0,0.0,matched,False,False,2023-08-05,False
FREP-389222-Z,127229,127229,2023-08-03 05:00:00+00:00,2023-08-03 05:00:00+00:00,0.0,False,False,14.800000190734863,14.800000190734863,0.0,12.40000057220459,12.40000057220459,0.0,15.050000190734863,15.050000190734863,0.0,996.9000244140624,996.9000244140624,0.0,matched,False,False,2023-08-03,False
FREP-389887-Z,127243,127243,2023-08-05 19:52:00+00:00,2023-08-05 19:52:00+00:00,0.0,False,False,7.699999809265137,7.699999809265137,0.0,8.5,8.5,0.0,13.600000381469728,13.600000381469728,0.0,1005.9000244140624,1005.9000244140624,0.0,matched,False,False,2023-08-05,False
FREP-389949-Z,127244,127244,2023-08-06 05:50:00+00:00,2023-08-06 05:50:00+00:00,0.0,False,False,11.600000381469728,11.600000381469728,0.0,17.599998474121094,17.599998474121094,0.0,10.25,10.25,0.0,1013.4000244140624,1013.4000244140624,0.0,matched,False,False,2023-08-06,False
FREP-389823-Z,127258,127258,2023-08-05 15:24:00+00:00,2023-08-05 15:24:00+00:00,0.0,False,False,9.0,9.0,0.0,5.5,5.5,0.0,15.149999618530272,15.149999618530272,0.0,1004.5999755859376,1004.5999755859376,0.0,matched,False,False,2023-08-05,False
FREP-389476-Z,127267,127267,2023-08-03 17:15:00+00:00,2023-08-03 17:15:00+00:00,0.0,False,False,7.199999809265137,7.199999809265137,0.0,3.8000001907348633,3.8000001907348633,0.0,19.89999961853028,19.89999961853028,0.0,1007.7999877929688,1007.7999877929688,0.0,matched,False,False,2023-08-03,False
FREP-389993-Z,127312,173547,2023-08-06 21:14:00+00:00,2023-08-06 11:25:00+00:00,9.816666666666666,True,False,10.100000381469728,18.299999237060547,-8.199998855590819,1.5,6.5,-5.0,13.399999618530272,15.75,-2.3500003814697283,1017.0,1013.7000122070312,3.29998779296875,matched,False,False,2023-08-06,False
FREP-390120-Z,127320,127320,2023-08-07 08:42:00+00:00,2023-08-07 08:42:00+00:00,0.0,False,False,8.899999618530273,8.899999618530273,0.0,0.0,0.0,0.0,15.0,15.0,0.0,1019.2999877929688,1019.2999877929688,0.0,matched,False,False,2023-08-07,False
FREP-391386-Z,127360,127360,2023-08-12 20:39:00+00:00,2023-08-12 20:39:00+00:00,0.0,False,False,10.199999809265137,10.199999809265137,0.0,1.0,1.0,0.0,18.450000762939453,18.450000762939453,0.0,1011.4000244140624,1011.4000244140624,0.0,matched,False,False,2023-08-12,False
FREP-393158-Z,127444,127444,2023-08-22 12:58:00+00:00,2023-08-22 12:58:00+00:00,0.0,False,False,11.100000381469728,11.100000381469728,0.0,0.1000000014901161,0.1000000014901161,0.0,22.200000762939453,22.200000762939453,0.0,1019.0999755859376,1019.0999755859376,0.0,matched,False,False,2023-08-22,False
FREP-394584-Z,127508,127508,2023-08-29 15:21:00+00:00,2023-08-29 15:21:00+00:00,0.0,False,False,9.100000381469728,9.100000381469728,0.0,0.4000000059604645,0.4000000059604645,0.0,18.799999237060547,18.799999237060547,0.0,1010.0,1010.0,0.0,matched,False,False,2023-08-29,False
FREP-395056-Z,127516,127516,2023-08-31 11:11:00+00:00,2023-08-31 11:11:00+00:00,0.0,False,False,4.099999904632568,4.099999904632568,0.0,0.5,0.5,0.0,15.050000190734863,15.050000190734863,0.0,1010.0,1010.0,0.0,matched,False,False,2023-08-31,False
FREP-3968-I,127619,127619,2021-11-04 04:29:00+00:00,2021-11-04 04:29:00+00:00,0.0,False,False,12.800000190734863,12.800000190734863,0.0,4.400000095367432,4.400000095367432,0.0,7.460999965667725,7.460999965667725,0.0,1008.7000122070312,1008.7000122070312,0.0,matched,False,False,2021-11-04,False
FREP-397529-Z,127620,127620,2023-09-13 09:31:00+00:00,2023-09-13 09:31:00+00:00,0.0,False,False,9.100000381469728,9.100000381469728,0.0,21.100000381469727,21.100000381469727,0.0,17.200000762939453,17.200000762939453,0.0,1021.2000122070312,1021.2000122070312,0.0,matched,False,False,2023-09-13,False
FREP-398337-Z,127674,127674,2023-09-17 08:13:00+00:00,2023-09-17 08:13:00+00:00,0.0,False,False,9.899999618530272,9.899999618530272,0.0,0.800000011920929,0.800000011920929,0.0,17.450000762939453,17.450000762939453,0.0,1012.7999877929688,1012.7999877929688,0.0,matched,False,False,2023-09-17,False
FREP-398437-Z,127682,127682,2023-09-18 01:53:00+00:00,2023-09-18 01:53:00+00:00,0.0,False,False,5.400000095367432,5.400000095367432,0.0,4.900000095367432,4.900000095367432,0.0,16.75,16.75,0.0,1002.7000122070312,1002.7000122070312,0.0,matched,False,False,2023-09-18,False
FREP-398826-Z,127694,127694,2023-09-20 18:55:00+00:00,2023-09-20 18:55:00+00:00,0.0,False,False,16.299999237060547,16.299999237060547,0.0,11.600000381469728,11.600000381469728,0.0,16.600000381469727,16.600000381469727,0.0,993.5,993.5,0.0,matched,False,False,2023-09-20,False
FREP-398528-Z,127707,127707,2023-09-18 08:12:00+00:00,2023-09-18 08:12:00+00:00,0.0,False,False,10.100000381469728,10.100000381469728,0.0,4.099999904632568,4.099999904632568,0.0,17.600000381469727,17.600000381469727,0.0,999.7000122070312,999.7000122070312,0.0,matched,False,False,2023-09-18,False
FREP-398489-Z,127709,127709,2023-09-18 05:19:00+00:00,2023-09-18 05:19:00+00:00,0.0,False,False,9.800000190734863,9.800000190734863,0.0,5.599999904632568,5.599999904632568,0.0,16.100000381469727,16.100000381469727,0.0,999.2999877929688,999.2999877929688,0.0,matched,False,False,2023-09-18,False
FREP-398804-Z,127718,154666,2023-09-20 17:27:00+00:00,2023-09-20 13:19:00+00:00,4.133333333333334,True,False,16.700000762939453,21.799999237060547,-5.099998474121094,4.299999713897705,0.9000000357627869,3.399999678134918,17.5,20.75,-3.25,995.2000122070312,996.9000244140624,-1.7000122070311363,matched,False,False,2023-09-20,False
FREP-399705-Z,127720,127720,2023-09-28 14:07:00+00:00,2023-09-28 14:07:00+00:00,0.0,False,False,11.800000190734863,11.800000190734863,0.0,0.5,0.5,0.0,17.399999618530273,17.399999618530273,0.0,1013.7999877929688,1013.7999877929688,0.0,matched,False,False,2023-09-28,False
FREP-352951-Z,128070,128070,2023-01-16 08:58:00+00:00,2023-01-16 08:58:00+00:00,0.0,False,False,8.600000381469727,8.600000381469727,0.0,0.3000000119209289,0.3000000119209289,0.0,2.25,2.25,0.0,983.5,983.5,0.0,matched,False,False,2023-01-16,False
FREP-353232-Z,128121,128121,2023-01-17 07:56:00+00:00,2023-01-17 07:56:00+00:00,0.0,False,False,3.0,3.0,0.0,0.0,0.0,0.0,-3.950000047683716,-3.950000047683716,0.0,987.4000244140624,987.4000244140624,0.0,matched,False,False,2023-01-17,False
FREP-359285-Z,128687,190444,2023-02-18 01:01:00+00:00,2023-02-17 17:20:00+00:00,7.683333333333334,True,True,11.399999618530272,10.100000381469728,1.2999992370605433,0.1000000014901161,0.1000000014901161,0.0,10.949999809265137,12.0,-1.0500001907348633,1021.7000122070312,1022.2000122070312,-0.5,matched,False,False,2023-02-18,False
FREP-362916-Z,128867,128867,2023-03-11 08:32:00+00:00,2023-03-11 08:32:00+00:00,0.0,False,False,3.0,3.0,0.0,3.400000095367432,3.400000095367432,0.0,0.0,0.0,0.0,1011.5,1011.5,0.0,matched,False,False,2023-03-11,False
FREP-363160-Z,128875,128875,2023-03-13 15:00:00+00:00,2023-03-13 15:00:00+00:00,0.0,False,False,21.39999961853028,21.39999961853028,0.0,5.099999904632568,5.099999904632568,0.0,13.399999618530272,13.399999618530272,0.0,983.7000122070312,983.7000122070312,0.0,matched,False,False,2023-03-13,False
FREP-363154-Z,128877,128877,2023-03-13 07:44:00+00:00,2023-03-13 07:44:00+00:00,0.0,False,False,19.700000762939453,19.700000762939453,0.0,2.200000047683716,2.200000047683716,0.0,11.350000381469728,11.350000381469728,0.0,988.5,988.5,0.0,matched,False,False,2023-03-13,False
FREP-362628-Z,128882,128882,2023-03-10 08:01:00+00:00,2023-03-10 08:01:00+00:00,0.0,False,False,19.200000762939453,19.200000762939453,0.0,12.899999618530272,12.899999618530272,0.0,2.650000095367432,2.650000095367432,0.0,990.7000122070312,990.7000122070312,0.0,matched,False,False,2023-03-10,False
FREP-362634-Z,128883,128883,2023-03-10 08:23:00+00:00,2023-03-10 08:23:00+00:00,0.0,False,False,16.0,16.0,0.0,14.299999237060549,14.299999237060549,0.0,2.549999952316284,2.549999952316284,0.0,991.2999877929688,991.2999877929688,0.0,matched,False,False,2023-03-10,False
FREP-363141-Z,128900,134159,2023-03-13 08:38:00+00:00,2023-03-13 06:22:00+00:00,2.2666666666666666,True,False,20.700000762939453,21.0,-0.2999992370605469,3.6000001430511475,3.6000003814697266,-2.384185791015625e-07,11.0,11.350000381469728,-0.35000038146972834,988.9000244140624,989.5999755859376,-0.6999511718752274,matched,False,False,2023-03-13,False
FREP-363241-Z,128913,128913,2023-03-13 09:58:00+00:00,2023-03-13 09:58:00+00:00,0.0,False,False,21.700000762939453,21.700000762939453,0.0,3.6000001430511475,3.6000001430511475,0.0,11.050000190734863,11.050000190734863,0.0,990.4000244140624,990.4000244140624,0.0,matched,False,False,2023-03-13,False
FREP-363316-Z,128914,128914,2023-03-13 11:34:00+00:00,2023-03-13 11:34:00+00:00,0.0,False,False,25.5,25.5,0.0,7.399999618530273,7.399999618530273,0.0,12.75,12.75,0.0,986.0,986.0,0.0,matched,False,False,2023-03-13,False
FREP-363526-Z,128918,128918,2023-03-13 17:35:00+00:00,2023-03-13 17:35:00+00:00,0.0,False,False,19.5,19.5,0.0,3.400000095367432,3.400000095367432,0.0,11.149999618530272,11.149999618530272,0.0,986.5,986.5,0.0,matched,False,False,2023-03-13,False
FREP-363319-Z,128924,128924,2023-03-13 11:03:00+00:00,2023-03-13 11:03:00+00:00,0.0,False,False,23.200000762939453,23.200000762939453,0.0,2.700000047683716,2.700000047683716,0.0,13.100000381469728,13.100000381469728,0.0,987.2000122070312,987.2000122070312,0.0,matched,False,False,2023-03-13,False
FREP-363467-Z,128925,128925,2023-03-13 14:06:00+00:00,2023-03-13 14:06:00+00:00,0.0,False,False,23.5,23.5,0.0,3.0,3.0,0.0,13.399999618530272,13.399999618530272,0.0,989.0,989.0,0.0,matched,False,False,2023-03-13,False
FREP-363510-Z,128932,128932,2023-03-13 16:31:00+00:00,2023-03-13 16:31:00+00:00,0.0,False,False,20.799999237060547,20.799999237060547,0.0,4.100000381469727,4.100000381469727,0.0,12.25,12.25,0.0,986.7999877929688,986.7999877929688,0.0,matched,False,False,2023-03-13,False
FREP-363645-Z,128938,128938,2023-03-14 04:51:00+00:00,2023-03-14 04:51:00+00:00,0.0,False,False,10.5,10.5,0.0,3.799999952316284,3.799999952316284,0.0,5.599999904632568,5.599999904632568,0.0,989.2000122070312,989.2000122070312,0.0,matched,False,False,2023-03-14,False
FREP-351736-Z,129047,129047,2023-01-10 10:03:00+00:00,2023-01-10 10:03:00+00:00,0.0,False,False,15.800000190734863,15.800000190734863,0.0,3.700000286102295,3.700000286102295,0.0,7.050000190734863,7.050000190734863,0.0,1008.4000244140624,1008.4000244140624,0.0,matched,False,False,2023-01-10,False
FREP-247323-Z,129116,158453,2021-07-07 07:39:00+00:00,2021-07-07 02:53:00+00:00,4.766666666666667,True,False,12.600000381469728,9.0,3.6000003814697283,1.600000023841858,1.7000000476837158,-0.10000002384185791,15.600000381469728,12.100000381469728,3.5,1009.2000122070312,1007.2999877929688,1.9000244140625,matched,False,False,2021-07-07,False
FREP-248586-Z,129135,129135,2021-07-14 08:45:00+00:00,2021-07-14 08:45:00+00:00,0.0,False,False,11.100000381469728,11.100000381469728,0.0,0.4000000059604645,0.4000000059604645,0.0,17.299999237060547,17.299999237060547,0.0,1017.0,1017.0,0.0,matched,False,False,2021-07-14,False
FREP-250007-Z,129259,129259,2021-07-20 17:04:00+00:00,2021-07-20 17:04:00+00:00,0.0,False,False,8.0,8.0,0.0,4.700000286102295,4.700000286102295,0.0,23.100000381469727,23.100000381469727,0.0,1020.2000122070312,1020.2000122070312,0.0,matched,False,False,2021-07-20,False
FREP-250176-G,129268,129268,2021-05-04 08:27:00+00:00,2021-05-04 08:27:00+00:00,0.0,False,False,19.200000762939453,19.200000762939453,0.0,7.300000190734863,7.300000190734863,0.0,9.699999809265137,9.699999809265137,0.0,999.4000244140624,999.4000244140624,0.0,matched,False,False,2021-05-04,False
FREP-250178-G,129269,129269,2021-05-04 09:15:00+00:00,2021-05-04 09:15:00+00:00,0.0,False,False,23.799999237060547,23.799999237060547,0.0,5.0,5.0,0.0,9.69700050354004,9.69700050354004,0.0,1001.0999755859376,1001.0999755859376,0.0,matched,False,False,2021-05-04,False
FREP-250192-G,129272,129272,2021-05-04 14:57:00+00:00,2021-05-04 14:57:00+00:00,0.0,False,False,20.100000381469727,20.100000381469727,0.0,4.100000381469727,4.100000381469727,0.0,13.100000381469728,13.100000381469728,0.0,1001.2999877929688,1001.2999877929688,0.0,matched,False,False,2021-05-04,False
FREP-250216-G,129274,129274,2021-05-05 10:00:00+00:00,2021-05-05 10:00:00+00:00,0.0,False,False,12.0,12.0,0.0,1.100000023841858,1.100000023841858,0.0,10.10550022125244,10.10550022125244,0.0,1010.0,1010.0,0.0,matched,False,False,2021-05-05,False
FREP-250643-Z,129330,129330,2021-07-23 06:04:00+00:00,2021-07-23 06:04:00+00:00,0.0,False,False,4.900000095367432,4.900000095367432,0.0,0.0,0.0,0.0,15.300000190734863,15.300000190734863,0.0,1020.2000122070312,1020.2000122070312,0.0,matched,False,False,2021-07-23,False
FREP-251126-G,129377,129377,2021-05-21 14:48:00+00:00,2021-05-21 14:48:00+00:00,0.0,False,False,23.89999961853028,23.89999961853028,0.0,2.0,2.0,0.0,10.699999809265137,10.699999809265137,0.0,997.7999877929688,997.7999877929688,0.0,matched,False,False,2021-05-21,False
FREP-259794-G,129425,129425,2021-12-07 15:57:00+00:00,2021-12-07 15:57:00+00:00,0.0,False,False,21.799999237060547,21.799999237060547,0.0,3.5999999046325684,3.5999999046325684,0.0,7.161999702453613,7.161999702453613,0.0,994.2000122070312,994.2000122070312,0.0,matched,False,False,2021-12-07,False
FREP-388949-Z,129701,129701,2023-08-02 07:57:00+00:00,2023-08-02 07:57:00+00:00,0.0,False,False,13.600000381469728,13.600000381469728,0.0,5.300000190734863,5.300000190734863,0.0,17.350000381469727,17.350000381469727,0.0,987.0,987.0,0.0,matched,False,False,2023-08-02,False
FREP-389766-Z,129706,129707,2023-08-05 12:00:00+00:00,2023-08-05 09:05:00+00:00,2.9166666666666665,True,False,8.199999809265137,7.099999904632568,1.0999999046325684,6.600000381469727,4.300000190734863,2.3000001907348633,14.050000190734863,14.050000190734863,0.0,1006.5,1008.9000244140624,-2.4000244140623863,matched,False,False,2023-08-05,False
